aid,bvid,cid,comment,created_time,length,play,title
81208583,BV1AJ411Y7dP,138972346,2124,1577633754,06:54,391082,【R1SE】潜入后台，一起跳抖肩舞是什么体验？星光大赏满足你！
81391725,BV1uJ411h7ng,139294128,1262,1577774708,05:19,1262033,扎心了！原来，UP主们在2020年想要做这些…
81648572,BV11J411b7e2,139710560,1745,1577879927,07:36,648829,【中国式审美?百年妆造变迁】万元绝版古装 故宫高清实拍！
,,133545222,,,,,
,,72037754,,,,,
,,78728465,,,,,
,,80543062,,,,,
,,79858374,,,,,
82600222,BV1uJ411G7dR,141317150,1079,1578490222,16:35,384205,【嫂】2020计划，过年我准备带啥回家？|护肤&彩妆近期汇总
82866963,BV1vJ411H7mb,141767851,5578,1578659808,05:26,7987367,偷偷在男朋友被子下面放100个尖叫鸡，他回家后...
83708093,BV1UJ41177fM,143183315,1498,1579183219,06:31,573346,【嫂】手残党进！3分钟快速打造无瑕透亮好皮肤！天生好皮soeasy！ft.LUNASOL粉霜
83847658,BV1aJ411E7xy,143358956,2429,1579261205,11:37,704633,粉丝见面会，我被当场单膝下跪逼婚？！我傻了...
,,79644790,,,,,
83984920,BV1F7411q71t,143665320,1236,1579342432,11:03,865943,【嫂】眼睛放大术｜干货汇总之收藏夹必有我系列～超高清 无废话！
,,135203284,,,,,
,,134142988,,,,,
,,78387175,,,,,
,,138662300,,,,,
,,136279348,,,,,
85120948,BV1z7411k7wy,145532912,8474,1580033885,10:18,8360934,B站7000w播放能赚多少钱？兑现承诺，一次用完！
,,137343569,,,,,
87391724,BV1N741187Mt,149324807,1344,1581134715,12:34,591304,【嫂】别让女生一个人在家，不然她会...
88036798,BV1w7411t7xy,150334881,1848,1581341051,04:20,403139,【嫂】高级感富贵大小姐妆｜韩剧财阀女一号就是你
,,139710560,,,,,
88209916,BV1t741157fD,150678276,3027,1581414572,05:47,3105305,偷偷在懒人沙发里放满气球，我直接把男友炸飞天...
89225453,BV167411J7Xq,152397527,1315,1581774284,06:21,817643,【嫂】四个月！脸终于好了！0踩雷分享！
,,139294128,,,,,
90907803,BV1i7411c7Dw,155215119,3855,1582423533,07:15,4189536,玩大了！假装砸了男朋友的绝版乐高，结果居然...
,,138972346,,,,,
,,139902788,,,,,
89464415,BV1p7411E7Lz,152802388,1833,1581860583,08:31,293013,【嫂】春天来了？7mins搞定人手必备清爽元气妆！
91924736,BV1U7411K7qW,156958196,1128,1582722438,04:06,768583,当我送男朋友一瓶790元的护肤品....
90333202,BV1X7411A7rN,154270987,3622,1582188608,07:08,911687,男朋友不爱看甜宠剧？打一顿就好了！
92182733,BV147411N7n5,157387451,2073,1582809729,10:39,455776,朋友圈点赞100+网骗妆||五官普通如何将优点最大化？
92667984,BV1SE411J7AN,158215176,9558,1582979975,14:07,640489,惊！你绝对不知道女生的化妆间到底多恐怖！
93388049,BV1FE41147sC,159444816,3694,1583232854,07:23,538354,【嫂】好用又划算 | 38节超值购物清单！平价贵价top4！
93902665,BV1jE411W7XG,160319594,987,1583399139,11:52,650064,鸩凫虖峄…满屏生僻字？“脱线女孩”祖鹅在线求放过！【UP！大明星】
,,143358956,,,,,
,,143183315,,,,,
,,141767851,,,,,
46264236,BV1Hb411H7LH,81053540,3835,1552564797,11:16,309813,【嫂】超强变脸术|荧光粉也可以很好看|GRWM|我的恋爱观
,,145532912,,,,,
,,143665320,,,,,
,,150334881,,,,,
46646126,BV1zb411n7m7,81710662,2179,1552896865,17:28,328917,【异地恋|跨越山河去奔现，是一种什么体验？】时差七小时|恋爱vlog|中国&意大利
46998695,BV15b41177fQ,82318530,19288,1553248063,09:33,793295,【11支MAC最热门口红分享|无滤镜无美颜】种草|断货王|实测|黄皮显白|
47502239,BV1Ab411x75P,83178122,2660,1553688141,10:23,2705844,【晚间护肤 | 黄皮到白皮，痘肌到无瑕我都用了啥？】防晒美白 | 身体护理 | 美白大法
,,141317150,,,,,
,,149324807,,,,,
48090564,BV1zb411p7e8,84237900,4529,1554205574,16:13,376574,【GRWM|日系软妹光泽妆】聊聊我的压力和近况| 水逆再见！负能量886！|一次在镜头前崩溃
48492842,BV1Eb41137S7,84918746,7119,1554548321,14:08,323439,【肥宅变女团我经历了什么？】化妆术修图术 | 超干货分享
49313794,BV18b411L7z7,86344482,3099,1555237580,20:22,601466,【恋爱vlog#08】小别胜新婚 | 我们终于见面了！一起参加发布会 |清华保研第一名经验分享| 超长下饭版
49630580,BV1xb41157E6,86890096,1666,1555504475,16:09,446457,【聊聊自媒体行业】我的经验分享 |如何当一个博主？ 设备|剪辑|内容|压力|心态
,,152397527,,,,,
,,150678276,,,,,
49727165,BV1ob41157Gw,87064152,2505,1555594663,19:02,432358,【恋爱vlog#09】成年人的夜生活，是真的不好玩 | 我最爱的平价刷具| D罩杯胖仔内衣分享|
,,157387451,,,,,
,,154270987,,,,,
,,156958196,,,,,
50218956,BV1Nb411G7z6,87908745,4469,1555989204,06:57,205899,【和风物语|五分钟学会古灵精怪の撞色系妆容】日常心机妆|超简单|宝剑嫂x资生堂|
50524418,BV154411h7BU,88453525,2072,1556279427,08:47,351016,【嫂】从满脸油光的粗汉 到人见人爱初恋脸| 芒果气泡水妆 | 恋爱vlog#10
,,158215176,,,,,
50763917,BV1d4411b7xn,88875110,5750,1556456946,14:33,384463,【低至十元 | 神仙彩妆合集】我的泰国购物分享！好看到哭！|无推广|
,,152802388,,,,,
,,155215119,,,,,
50965297,BV1j4411t7hK,89237585,17768,1556634686,12:11,631406,【我都震惊了！10天收到了多少快递？】巨爽无比！pr礼包大开箱！购物分享！
50838906,BV1E441187Me,89017481,2749,1556530973,10:40,484186,【嫂】底妆选的好 瑕疵都没有 |巨好用超高清| 养肤粉底液测评
51412513,BV114411v7U9,89990470,1725,1556961248,13:47,452083,【恋爱vlog#11】 平凡的生活值得纪念的瞬间 |两个人四只猫 | 自己做饭 | 打卡星空恋语乌龙茶
52029321,BV1e4411Y7iY,91053170,11528,1557486137,09:29,506966,【嫂】从新手到老手的进阶换头术 | 三个日常妆容分享 | 200元预算口红top3
,,160319594,,,,,
,,159444816,,,,,
52654456,BV1z4411J7ZA,92146002,3895,1558012930,12:32,283935,【嫂】迪士尼vlog |漂亮姐姐和河豚妹妹| 超开心的一天！
,,84918746,,,,,
,,83178122,,,,,
53166705,BV1R4411j7aj,93016568,1487,1558436144,12:19,408953,【嫂】今天是个小学妹|夏日蜜桃夹心软糖妆| GRWM聊聊减肥
53792469,BV124411p78s,94094884,1318,1558960062,08:34,333835,【嫂】回炉重造之欧美妆初尝试| 肿眼泡的眼妆分享 new style make-up
,,82318530,,,,,
53863058,BV1g4411W7ne,94217788,2359,1559030656,13:15,296439,【新加坡vlog】超感慨的一次线下活动 | 亚洲最大的研发中心 | 附加OLAY小白瓶一个月实测
,,81053540,,,,,
54466037,BV1w4411H7fn,95264619,12377,1559556004,11:15,625917,【超燃】百元向 | 我不允许你不知道的国货top9！
54456607,BV1D4411n7up,95250145,7226,1559563249,06:03,1793659,2019高考加油！UP主联合应援2019年高考
,,84237900,,,,,
54620515,BV154411M7v1,95547609,2377,1559721991,10:57,360000,【嫂】十分钟get日常可出门厌世脸|小松菜奈&水原希子灵感妆 | 原来丧气眼才是放大眼睛的最终奥义
54740001,BV1D4411M7aS,95749890,1123,1559827622,16:12,452234,15家网红店，我居然只花了300元？！带你逛最地道的网红之都-杭州！
,,81710662,,,,,
,,89017481,,,,,
55347320,BV1A4411P7iu,96773936,3965,1560322741,11:58,338730,【新手向保姆级】胖仔变女神 | 荷尔蒙增加200％改变气质妆容 | 化妆工具详解
,,89237585,,,,,
,,86890096,,,,,
57028416,BV1ax411d7qW,99599408,9959,1561640622,16:28,1869817,【讨好型人格？社交0情商？】毕业后才明白的残酷真相 | 干货篇 | 人际交往，你踩过这些雷吗？
55801330,BV1j441157RW,97539891,6239,1560691104,14:57,476731,【平价向|绝不可错过的618清单】这一波没看就是血亏，看到就是赚到。
,,88875110,,,,,
,,86344482,,,,,
57920634,BV1q4411A7oA,101071550,2110,1562304659,08:07,574222,【嫂 】平采娜仿妆 | 国风感红唇妆 | 评论说我像小水，仿了才发现，只有性别像。
,,88453525,,,,,
,,87908745,,,,,
58752970,BV1pt411571e,102441150,1425,1562840207,07:20,453361,【1秒都无法离开！0差评好物分享！】 What’s in妇联主任’s  Bag?
59154709,BV1Zt411V7Fd,103086501,820,1563097778,13:36,418162,【在家工作，是一种什么神仙体验？】roomtour＋vlog跟我过一天
23080014,BV1Vp411f7mV,38388631,289,1525618165,07:00,82347,【嫂】一个很丧很暗黑的妆 单品不超过100元 /
,,91053170,,,,,
,,89990470,,,,,
21729002,BV1xW411M7V3,35828908,334,1523005758,15:51,88934,[vlog] 曼谷芭提雅 和我提前过夏天吧~
22611721,BV1ZW411G7o1,37507526,355,1524753615,05:35,63938,【嫂#挑战】超颠簸车里画一个完整妆容 ！巨型羞耻的一天
,,95250145,,,,,
23206947,BV1Xp411f7eg,38633334,262,1525866563,10:34,157055,【嫂】低至十元！MUJI无限回购产品有哪些?/ 彩妆 / 文具 /
,,95264619,,,,,
,,94217788,,,,,
,,87064152,,,,,
,,94094884,,,,,
,,93016568,,,,,
23510523,BV1yp411Z7Sn,39218403,311,1526469335,12:20,78650,【嫂#测评】奶油肌底妆 八小时实测 + vlog在家撸猫的日常 [ad]
25587660,BV1Cs411L7c8,43593415,321,1529934193,07:57,75072,【嫂#vlog】一些撒欢了笑和闹 五月值得记录的日常
,,92146002,,,,,
26345391,BV17s411p7up,45252219,526,1530958831,17:45,113349,【嫂】陪我度过过生日的一天
26209861,BV1as411V7nQ,44985473,610,1530788575,09:34,118336,【嫂】缩胸咖啡！一次喝五杯会发生什么 ?
26855187,BV1Ys411J7jS,46230645,2124,1531568544,05:56,125631,【嫂】 自助染发教程+五分钟快手妆
,,101071550,,,,,
,,97539891,,,,,
23550915,BV1mp411Z7kd,39303656,338,1526556959,06:16,98775,【嫂】 超简单 意乱情迷妆容
,,96773936,,,,,
24365265,BV1zW411N7Bs,40889672,631,1528094442,16:04,503428,【嫂】瑕疵皮的夏日清透妆 / 聊聊生活+周末补课的一天vlog
24825445,BV1BW411w7GE,41838484,188,1528887980,07:46,103982,【嫂】学生党居家必备！低至十元 满满幸福感！
,,103086501,,,,,
,,95749890,,,,,
,,95547609,,,,,
,,99599408,,,,,
27694037,BV1Gs411N7Rn,47800594,744,1532506851,10:36,207858,【嫂】军训必备！防晒以及女生的羞羞好物！男生只能看前五分钟!
,,102441150,,,,,
28035543,BV1Ns411P7qj,48433378,319,1532867471,07:45,91755,【嫂】学生党!低至三元 耳饰分享/ 搭配技巧~ 买了不后悔系列！
28374853,BV1Gs41137Xr,49083665,5143,1533297951,08:33,1291748,【嫂】底妆选的好 瑕疵都没了- 巨好用 超高清底妆测评
28678723,BV15s411g7bZ,49665018,455,1533557682,11:23,57082,【嫂】GRWM  人人能画的日常古妆 |
27163995,BV1ss411E7ZY,46810220,724,1531920272,10:58,397527,【嫂】新手化妆 会这几招就o98k/ 化妆步骤与解析♡
,,38633334,,,,,
,,37507526,,,,,
28860995,BV1ns411M77m,50022294,906,1533735148,07:30,195729,【嫂】165cm126斤 微胖穿搭 | 如何在穿搭上显瘦十斤
,,35828908,,,,,
29616291,BV1PW411d74q,51512024,461,1534509035,11:18,95090,【嫂】超爽的开箱!可以尖叫一百次!给小郭七夕买了啥!
,,38388631,,,,,
,,39218403,,,,,
30036776,BV1XW411Q7wJ,52347011,496,1534941368,07:48,179017,【嫂】 好看又耐穿 鞋子分享| 种草的一天 ♡
30373496,BV19W411D7qJ,52992381,1001,1535281570,07:30,88971,【嫂】自防技巧！滴滴事件的一些反思及告诫
,,39303656,,,,,
30975373,BV1DW411o7K5,54089035,1284,1535894327,08:38,1162736,【嫂】网骗女孩的自我修养
31201908,BV1EW411d7cV,54508304,327,1536223132,06:29,119994,【嫂x梁不了】表面姐妹 | 三分钟化妆挑战 | 一个拍完就绝交了的视频
,,41838484,,,,,
31601457,BV1dW411C72Y,55258635,1052,1536761795,16:02,410780,【恋爱vlog#1】送男朋友出国读书 | 异国恋 | 幸福肥cp | 斗嘴的日常
31927623,BV19W411k7wF,55841759,193,1537183672,07:26,80290,【嫂】pack with me |  给即将留学的傻儿子收拾行李
,,46230645,,,,,
,,44985473,,,,,
32155797,BV1pW411r7eG,56254035,655,1537520854,13:38,319466,【干货】 新手买啥呢?零差评化妆品分享| 不好用你捶我 之 彩妆卸妆 |
,,43593415,,,,,
,,40889672,,,,,
,,45252219,,,,,
32691448,BV1nW411S7JH,57210703,570,1538210118,05:17,121186,【嫂】时隔半年的复仇 | 一个发人深省的年度伦理记录片 |
32757632,BV1rW411S7A8,57330140,491,1538300148,10:53,241958,【嫂】巨好用超高清 爆汗底妆实测10小时 | 健身减肥vlog
32996692,BV1GW411U7PU,57753334,487,1538553763,10:06,155125,【嫂】干货向 |十分钟教你 从新手小白到化妆老司机| 错误vs正确化妆技巧
,,51512024,,,,,
,,50022294,,,,,
33977694,BV1kt411Z7dH,59503568,4852,1539689835,06:41,121092,【嫂】 秋冬红棕枫叶妆 | 一支口红hold住全妆 精简产品让化妆更简单|
11048333,BV1gx411a7QQ,18284503,1005,1496500813,09:08,303990,#男默女泪# 十分钟 +单件不超过80元产品 =东方邪术
,,46810220,,,,,
11363572,BV1dx41187ou,18791262,368,1497583379,07:42,172812,效果显著欧美妆+日常绝望新发型=  东方邪术2.0
,,49665018,,,,,
,,49083665,,,,,
,,48433378,,,,,
12146513,BV1Bx411q7iZ,20027946,278,1499907638,07:15,99900,【宝剑嫂】贫民窟+手残党+新手妆=东方邪术的前奏
14316340,BV1jx411474y,23363564,381,1504961136,07:37,133111,新手第一次入手美瞳买哪些款？/ 这几款美瞳不挑人！谁带谁好看！
,,47800594,,,,,
,,52347011,,,,,
14621856,BV17x411x7Lf,23840070,230,1505872814,03:12,119319,【宝剑嫂】丧气满满 - 酷出宇宙天际妆  /  平价 / 变脸 / 痘油皮 / 无人声纯听歌向
14689401,BV1Vx411G7Jj,23945444,308,1506071648,13:57,197588,【宝剑嫂】50元 ！染个自然又显白！出门被人夸的头发！ 欢度国庆吧！/ 自助染发 / 废话up
14994042,BV1Rx411g76o,24424010,872,1506935137,15:04,280152,闭口痘痘全拜拜！两周快速修复大法！屏障修复科普 / 护肤技巧及雷区
,,56254035,,,,,
,,55841759,,,,,
15360311,BV1Tx411g7ZY,25001601,1172,1507911921,22:57,420111,三分运动七分饮食  我的三十斤暴瘦经历了什么？
15513767,BV1px411M73p,25247152,347,1508331468,12:48,130387,痘脸瑕疵肌的平价亲妈级粉底液 只要八十元！人人都是无暇女孩！/ 换季爱用品推荐/ GRWM
,,54508304,,,,,
,,54089035,,,,,
,,52992381,,,,,
,,55258635,,,,,
15946103,BV18x411E72K,26021930,370,1509604216,04:42,231797,你见过这样的骚操作吗？做作猪精女孩的日常变脸
16277420,BV1mx41157rU,26560751,340,1510538430,15:39,164996,【自助染发】58元我居然染出了1580元的网红孔雀蓝！
16554752,BV1kx411V7kR,27002795,788,1511316050,17:49,588624,[GRWM] 超简单整容级化妆术 / 女装大佬的自我修养 / 今天您换脸了吗？
,,57330140,,,,,
,,57210703,,,,,
17032369,BV1eW411Y7d4,27838341,468,1512647662,19:54,153242,约会前 猪猪女孩都经历了什么？
17928153,BV1EW411B7rQ,29267259,840,1514977530,12:42,379830,从肥宅到男神再到妖艳贱货 | 我经历了什么 ？
18373831,BV1AW411v7yQ,29991354,431,1516095032,14:07,211338,【学生党送礼指南】均价50块 物美价廉 能买些啥！
,,18791262,,,,,
,,18284503,,,,,
19025750,BV1jW411H78A,31037666,371,1517542222,11:56,73652,【嫂】vlog#01 一些有幸福感 开心的日常
19431844,BV13W411E7AN,31688252,2263,1518319818,19:09,194548,超详细！手残党都能画的新手妆！包学包会！
,,59503568,,,,,
,,57753334,,,,,
,,23945444,,,,,
,,23840070,,,,,
20039315,BV1bW41147Zr,32692752,408,1519545604,09:14,151403,把弟弟画成我 - 弟弟长大了会捶死我的视频
583042526,BV1tz4y1R7qu,186940908,3727,1588592617,12:01,557584,【嫂】在有限人生，带给我无限幸福感的小玩意！
753032443,BV1Tk4y1k7zS,188607606,1379,1588941650,15:33,402254,全网最像谢可寅仿妆！画完都是美少女！【小猪姐姐x宝剑嫂】
,,23363564,,,,,
,,20027946,,,,,
925650986,BV1VT4y1u7vD,189839809,1332,1589202215,07:39,733180,男朋友给我染头，找我要2888，给还是不给？
413232847,BV1PV411C7Fq,190643951,2909,1589371517,14:14,613642,给老妈化妆！结果居然！！！太美了吧！
925704158,BV1BT4y1u73t,190883073,1223,1589444648,13:09,591202,张雨绮：其实我温柔似水  嫂子不淡定了...【UP！大明星】
,,25247152,,,,,
668175213,BV1Ra4y1i7Ln,192127571,4817,1589712216,12:12,1554040,微胖女生穿汉服到底可以多性感？！
285810506,BV1Ef4y127uT,196008186,1189,1590660356,09:26,413408,vlog厦门：3天长胖6斤是什么体验？！
,,25001601,,,,,
625840299,BV19t4y1C73w,196358167,4040,1590744644,10:13,1451021,我真没想到！在女明星的房间，她给我做了这样的事！
795862309,BV1qC4y1p7k9,196821249,2780,1590839385,04:48,456400,揭秘！真正的女明星到底用什么？！！
,,24424010,,,,,
,,29267259,,,,,
243389030,BV1mv411z7Dt,197574304,1326,1591013163,05:19,790516,一次昂贵的约会，男朋友居然带我来这种地方！
,,26021930,,,,,
413489903,BV1kV411r7gb,199613322,3578,1591520429,10:11,1988841,情侣摆摊一小时收入5000块，当场花完，爽！
583434861,BV1Uz4y197Ns,200531524,5226,1591761935,13:24,351721,【嫂】618最值得购买的top7！爆炸好用清单！
328437518,BV1uA411B7sk,200915836,1010,1591872619,04:43,372289,狗：“我可能不是人，但你是真的狗！”
,,27838341,,,,,
,,27002795,,,,,
,,26560751,,,,,
,,31688252,,,,,
710920805,BV1BQ4y1P7YC,201197501,857,1591952837,09:21,235017,微胖女生的夏天是什么样？玻璃唇哑光肌甜辣妆！
,,29991354,,,,,
,,190643951,,,,,
,,189839809,,,,,
,,31037666,,,,,
,,186940908,,,,,
,,32692752,,,,,
,,196008186,,,,,
,,188607606,,,,,
,,192127571,,,,,
,,190883073,,,,,
,,200531524,,,,,
,,199613322,,,,,
,,197574304,,,,,
,,196821249,,,,,
,,196358167,,,,,
,,200915836,,,,,
,,201197501,,,,,
